Compound ID,DOI,Uniprot,cell_line_assay,readout_assay,timepoint_assay,cell_lines_abstract,readouts_abstract,cell_lines_fulltext,readouts_fulltext,cell_lines_chembl,cell_line_best
3062,10.1021/acsmedchemlett.1c00498,P10275,VCaP,degradation reporter,24.0,Huh-7,Western blot,,,MCF-7; PC-3; PC3,VCaP
3063,10.1021/acsmedchemlett.1c00498,P10275,VCaP,degradation reporter,24.0,Huh-7,Western blot,,,MCF-7; PC-3; PC3,VCaP
3064,10.1021/acsmedchemlett.1c00498,P10275,VCaP,degradation reporter,24.0,Huh-7,Western blot,,,MCF-7; PC-3; PC3,VCaP
3065,10.1021/acsmedchemlett.1c00244,P51617,HEK293T,degradation reporter,24.0,,,,Western blot; HiBit,HL-60,HEK293T
3066,10.1021/acsmedchemlett.1c00244,P51617,HEK293T,degradation reporter,24.0,,,,Western blot; HiBit,HL-60,HEK293T
3067,10.1021/acsmedchemlett.1c00244,P51617,HEK293T,Western blot,24.0,,,,Western blot; HiBit,HL-60,HEK293T
3068,10.1021/acsmedchemlett.1c00244,P51617,HEK293T,Western blot,24.0,,,,Western blot; HiBit,HL-60,HEK293T
3069,10.1021/acsmedchemlett.1c00244,P51617,HEK293T,Western blot,24.0,,,,Western blot; HiBit,HL-60,HEK293T
3070,10.1021/acsmedchemlett.1c00244,P51617,HEK293T,Western blot,24.0,,,,Western blot; HiBit,HL-60,HEK293T
3071,10.1021/acsmedchemlett.1c00244,P51617,HEK293T,Western blot,24.0,,,,Western blot; HiBit,HL-60,HEK293T
3072,10.1021/acsmedchemlett.1c00244,P51617,HEK293T,Western blot,24.0,,,,Western blot; HiBit,HL-60,HEK293T
3073,10.1021/acsmedchemlett.1c00245,O60674,MHH-CALL-4,other,,RS4;11; human leukemia cells,degradation assay; cell growth inhibition,MHH-CALL-4; Caco-2,Western blot; flow cytometry; cytotoxicity assay,,MHH-CALL-4
3074,10.1021/acsmedchemlett.1c00245,O60674,MHH-CALL-4,other,,RS4;11; human leukemia cells,degradation assay; cell growth inhibition,MHH-CALL-4; Caco-2,Western blot; flow cytometry; cytotoxicity assay,,MHH-CALL-4
3075,10.1021/acsmedchemlett.1c00245,O60674,MHH-CALL-4,other,,RS4;11; human leukemia cells,degradation assay; cell growth inhibition,MHH-CALL-4; Caco-2,Western blot; flow cytometry; cytotoxicity assay,,MHH-CALL-4
3076,10.1021/acsmedchemlett.1c00245,O60674,MHH-CALL-4,other,,RS4;11; human leukemia cells,degradation assay; cell growth inhibition,MHH-CALL-4; Caco-2,Western blot; flow cytometry; cytotoxicity assay,,MHH-CALL-4
3077,10.1021/acsmedchemlett.1c00245,O60674,MHH-CALL-4,other,,RS4;11; human leukemia cells,degradation assay; cell growth inhibition,MHH-CALL-4; Caco-2,Western blot; flow cytometry; cytotoxicity assay,,MHH-CALL-4
3078,10.1021/acsmedchemlett.1c00245,O60674,MHH-CALL-4,other,,RS4;11; human leukemia cells,degradation assay; cell growth inhibition,MHH-CALL-4; Caco-2,Western blot; flow cytometry; cytotoxicity assay,,MHH-CALL-4
3079,10.1021/acsmedchemlett.1c00245,O60674,MHH-CALL-4,other,,RS4;11; human leukemia cells,degradation assay; cell growth inhibition,MHH-CALL-4; Caco-2,Western blot; flow cytometry; cytotoxicity assay,,MHH-CALL-4
3080,10.1021/acsmedchemlett.1c00245,O60674,MHH-CALL-4,other,,RS4;11; human leukemia cells,degradation assay; cell growth inhibition,MHH-CALL-4; Caco-2,Western blot; flow cytometry; cytotoxicity assay,,MHH-CALL-4
3081,10.1021/acsmedchemlett.1c00245,O60674,MHH-CALL-4,other,,RS4;11; human leukemia cells,degradation assay; cell growth inhibition,MHH-CALL-4; Caco-2,Western blot; flow cytometry; cytotoxicity assay,,MHH-CALL-4
3082,10.1021/acsmedchemlett.1c00245,O60674,MHH-CALL-4,other,,RS4;11; human leukemia cells,degradation assay; cell growth inhibition,MHH-CALL-4; Caco-2,Western blot; flow cytometry; cytotoxicity assay,,MHH-CALL-4
3083,10.1021/acsmedchemlett.1c00178,Q06187,Ramos,ELISA,16.0,,,,ELISA,HL-60; K562; Ramos,Ramos
3084,10.1021/acsmedchemlett.1c00178,Q06187,Ramos,ELISA,16.0,,,,ELISA,HL-60; K562; Ramos,Ramos
3085,10.1021/acsmedchemlett.1c00178,Q06187,Ramos,ELISA,16.0,,,,ELISA,HL-60; K562; Ramos,Ramos
3086,10.1021/acsmedchemlett.1c00178,Q06187,Ramos,ELISA,16.0,,,,ELISA,HL-60; K562; Ramos,Ramos
3087,10.1021/acsmedchemlett.1c00178,Q06187,Ramos,ELISA,16.0,,,,ELISA,HL-60; K562; Ramos,Ramos
3088,10.1021/acsmedchemlett.1c00178,Q06187,Ramos,ELISA,16.0,,,,ELISA,HL-60; K562; Ramos,Ramos
3089,10.1021/acsmedchemlett.1c00178,Q06187,Ramos,ELISA,16.0,,,,ELISA,HL-60; K562; Ramos,Ramos
3090,10.1021/acsmedchemlett.1c00178,Q06187,Ramos,ELISA,16.0,,,,ELISA,HL-60; K562; Ramos,Ramos
3091,10.1021/acsmedchemlett.1c00178,Q06187,Ramos,ELISA,16.0,,,,ELISA,HL-60; K562; Ramos,Ramos
3092,10.1021/acsmedchemlett.1c00178,Q06187,Ramos,ELISA,16.0,,,,ELISA,HL-60; K562; Ramos,Ramos
3093,10.1021/acsmedchemlett.1c00178,Q06187,Ramos,ELISA,16.0,,,,ELISA,HL-60; K562; Ramos,Ramos
3094,10.1021/acsmedchemlett.1c00178,Q06187,Ramos,ELISA,16.0,,,,ELISA,HL-60; K562; Ramos,Ramos
3095,10.1021/acsmedchemlett.1c00580,Q9H8M2,HEK293A,,24.0,,Western blot; degradation reporter,,,HEK293; U2OS,HEK293A
3096,10.1021/acsmedchemlett.1c00580,Q9H8M2,HEK293A,,24.0,,Western blot; degradation reporter,,,HEK293; U2OS,HEK293A
3097,10.1021/acsmedchemlett.1c00580,Q9H8M2,HEK293A,degradation reporter,24.0,,Western blot; degradation reporter,,,HEK293; U2OS,HEK293A
3098,10.1021/acsmedchemlett.1c00580,Q9H8M2,HEK293A,degradation reporter,24.0,,Western blot; degradation reporter,,,HEK293; U2OS,HEK293A
3099,10.1021/acsmedchemlett.1c00580,Q9H8M2,HEK293A,degradation reporter,24.0,,Western blot; degradation reporter,,,HEK293; U2OS,HEK293A
3100,10.1021/acsmedchemlett.1c00580,Q9H8M2,HEK293A,degradation reporter,24.0,,Western blot; degradation reporter,,,HEK293; U2OS,HEK293A
3101,10.1021/acsmedchemlett.1c00657,P51531,HT1080,degradation reporter,6.0,,,,,A549; U2OS,HT1080
3102,10.1021/acsmedchemlett.1c00657,P51531,HT1080,degradation reporter,6.0,,,,,A549; U2OS,HT1080
3103,10.1021/acsmedchemlett.1c00657,P51531,HT1080,degradation reporter,6.0,,,,,A549; U2OS,HT1080
3104,10.1021/acsmedchemlett.1c00657,P51531,HT1080,degradation reporter,6.0,,,,,A549; U2OS,HT1080
3105,10.1021/acsmedchemlett.1c00657,P51531,HT1080,degradation reporter,6.0,,,,,A549; U2OS,HT1080
3106,10.1021/acsmedchemlett.1c00657,P51531,HT1080,degradation reporter,6.0,,,,,A549; U2OS,HT1080
3107,10.1021/acsmedchemlett.2c00039,P15056,A375,degradation reporter,24.0,multiple cancer cell lines; primary endothelial cells,,,,,A375
3108,10.1021/acsmedchemlett.2c00039,P15056,A375,degradation reporter,24.0,multiple cancer cell lines; primary endothelial cells,,,,,A375
3109,10.1021/acsmedchemlett.2c00039,P15056,A375,degradation reporter,24.0,multiple cancer cell lines; primary endothelial cells,,,,,A375
3110,10.1021/acsmedchemlett.2c00039,P15056,A375,degradation reporter,24.0,multiple cancer cell lines; primary endothelial cells,,,,,A375
3111,10.1021/acsmedchemlett.2c00039,P15056,A375,degradation reporter,24.0,multiple cancer cell lines; primary endothelial cells,,,,,A375
3112,10.1021/acsmedchemlett.2c00039,P15056,A375,degradation reporter,24.0,multiple cancer cell lines; primary endothelial cells,,,,,A375
3113,10.1016/j.apsb.2020.11.022,Q00987,A549,other,,A549,Western blot,,,LNCaP; LnCAP; MCF7; MDA-MB-231; PC3; U2OS,A549
3114,10.1016/j.apsb.2020.11.022,Q00987,HepG2,other,,A549,Western blot,,,LNCaP; LnCAP; MCF7; MDA-MB-231; PC3; U2OS,HepG2
3115,10.1016/j.apsb.2020.11.022,Q00987,HCT116,other,,A549,Western blot,,,LNCaP; LnCAP; MCF7; MDA-MB-231; PC3; U2OS,HCT116
3116,10.1016/j.apsb.2020.11.022,Q00987,,other,,A549,Western blot,,,LNCaP; LnCAP; MCF7; MDA-MB-231; PC3; U2OS,A549
3117,10.1016/j.apsb.2020.11.022,Q00987,,other,,A549,Western blot,,,LNCaP; LnCAP; MCF7; MDA-MB-231; PC3; U2OS,A549
3118,10.1016/j.apsb.2020.11.022,Q00987,,other,,A549,Western blot,,,LNCaP; LnCAP; MCF7; MDA-MB-231; PC3; U2OS,A549
3119,10.1016/j.apsb.2020.11.022,Q00987,,other,,A549,Western blot,,,LNCaP; LnCAP; MCF7; MDA-MB-231; PC3; U2OS,A549
3120,10.1016/j.apsb.2020.11.022,Q00987,A549,other,24.0,A549,Western blot,,,LNCaP; LnCAP; MCF7; MDA-MB-231; PC3; U2OS,A549
3121,10.1016/j.apsb.2020.11.022,Q00987,,other,,A549,Western blot,,,LNCaP; LnCAP; MCF7; MDA-MB-231; PC3; U2OS,A549
3122,10.1016/j.apsb.2020.11.022,Q00987,,other,,A549,Western blot,,,LNCaP; LnCAP; MCF7; MDA-MB-231; PC3; U2OS,A549
3123,10.1016/j.apsb.2020.11.022,Q00987,,other,,A549,Western blot,,,LNCaP; LnCAP; MCF7; MDA-MB-231; PC3; U2OS,A549
3124,10.1016/j.apsb.2020.11.022,Q00987,,other,,A549,Western blot,,,LNCaP; LnCAP; MCF7; MDA-MB-231; PC3; U2OS,A549
3125,10.1016/j.apsb.2020.11.022,Q00987,,other,,A549,Western blot,,,LNCaP; LnCAP; MCF7; MDA-MB-231; PC3; U2OS,A549
3126,10.1016/j.apsb.2020.11.009,nan,,other,,Ba/F3 T315I,degradation assay,,,,Ba/F3 T315I
3127,10.1016/j.apsb.2020.11.009,nan,K562,other,,Ba/F3 T315I,degradation assay,,,,K562
3128,10.1016/j.apsb.2020.11.009,nan,Ba/F3 WT,other,,Ba/F3 T315I,degradation assay,,,,Ba/F3 WT
3129,10.1016/j.apsb.2020.11.009,nan,Ba/F3 BCR-ABL T315I,other,,Ba/F3 T315I,degradation assay,,,,Ba/F3 BCR-ABL T315I
3130,10.1016/j.apsb.2020.11.009,nan,K562,other,,Ba/F3 T315I,degradation assay,,,,K562
3131,10.1016/j.apsb.2020.11.009,nan,Ba/F3 WT,other,,Ba/F3 T315I,degradation assay,,,,Ba/F3 WT
3132,10.1016/j.apsb.2020.11.009,nan,Ba/F3 BCR-ABL T315I,other,,Ba/F3 T315I,degradation assay,,,,Ba/F3 BCR-ABL T315I
3133,10.1016/j.apsb.2020.11.009,nan,K562,other,,Ba/F3 T315I,degradation assay,,,,K562
3134,10.1016/j.apsb.2020.11.009,nan,Ba/F3 WT,other,,Ba/F3 T315I,degradation assay,,,,Ba/F3 WT
3135,10.1016/j.apsb.2020.11.009,nan,Ba/F3 BCR-ABL T315I,other,,Ba/F3 T315I,degradation assay,,,,Ba/F3 BCR-ABL T315I
3136,10.1016/j.apsb.2020.11.009,nan,K562,other,,Ba/F3 T315I,degradation assay,,,,K562
3137,10.1016/j.apsb.2020.11.009,nan,K562,other,,Ba/F3 T315I,degradation assay,,,,K562
3138,10.1016/j.apsb.2020.11.009,nan,Ba/F3 WT,other,,Ba/F3 T315I,degradation assay,,,,Ba/F3 WT
3139,10.1016/j.apsb.2020.11.009,nan,Ba/F3 BCR-ABL T315I,Western blot,24.0,Ba/F3 T315I,degradation assay,,,,Ba/F3 BCR-ABL T315I
3140,10.1016/j.apsb.2020.11.009,nan,K562,other,,Ba/F3 T315I,degradation assay,,,,K562
3141,10.1016/j.apsb.2020.11.009,nan,Ba/F3 WT,other,,Ba/F3 T315I,degradation assay,,,,Ba/F3 WT
3142,10.1016/j.apsb.2020.11.009,nan,Ba/F3 BCR-ABL T315I,other,,Ba/F3 T315I,degradation assay,,,,Ba/F3 BCR-ABL T315I
3143,10.1016/j.apsb.2020.11.009,nan,,other,,Ba/F3 T315I,degradation assay,,,,Ba/F3 T315I
3144,10.1016/j.apsb.2020.11.001,P04035,,other,,HepG2,Western blot,,,HEK293,HepG2
3145,10.1016/j.apsb.2020.11.001,P04035,,other,,HepG2,Western blot,,,HEK293,HepG2
3146,10.1016/j.apsb.2020.11.001,P04035,,other,,HepG2,Western blot,,,HEK293,HepG2
3147,10.1016/j.apsb.2020.11.001,P04035,,,,HepG2,Western blot,,,HEK293,HepG2
3148,10.1016/j.apsb.2020.11.001,P04035,Caco-2,,,HepG2,Western blot,,,HEK293,Caco-2
3149,10.1016/j.apsb.2020.11.001,P04035,HepG2,degradation reporter,16.0,HepG2,Western blot,,,HEK293,HepG2
3150,10.1021/acschembio.1c00376,O60885,HEK293T,AlphaScreen,3.0,,hydrogen-deuterium exchange mass spectrometry,,,,HEK293T
3151,10.1021/acsmedchemlett.1c00368,P11802,,,,,,,,HCT116; HeLa,
3151,10.1021/acsmedchemlett.1c00368,Q00534,,,,,,,,HCT116; HL-60; HL60,
3152,10.1021/acsmedchemlett.1c00368,P11802,,,,,,,,HCT116; HeLa,
3152,10.1021/acsmedchemlett.1c00368,Q00534,,,,,,,,HCT116; HL-60; HL60,
3153,10.1021/acsmedchemlett.1c00368,P11802,,,,,,,,HCT116; HeLa,
3153,10.1021/acsmedchemlett.1c00368,Q00534,,,,,,,,HCT116; HL-60; HL60,
3154,10.1002/ardp.202100467,P10275,,,,lung cancer cells,,,,MCF-7; PC-3; PC3,lung cancer cells
3155,10.1002/ardp.202100467,P10275,,,,lung cancer cells,,,,MCF-7; PC-3; PC3,lung cancer cells
3156,10.1002/ardp.202100467,P10275,,,,lung cancer cells,,,,MCF-7; PC-3; PC3,lung cancer cells
3157,10.1002/ardp.202100467,P10275,,,,lung cancer cells,,,,MCF-7; PC-3; PC3,lung cancer cells
3158,10.1002/ardp.202100467,P10275,,,,lung cancer cells,,,,MCF-7; PC-3; PC3,lung cancer cells
3159,10.1002/ardp.202100467,P10275,,,,lung cancer cells,,,,MCF-7; PC-3; PC3,lung cancer cells
3160,10.1002/ardp.202100467,P10275,,,,lung cancer cells,,,,MCF-7; PC-3; PC3,lung cancer cells
3161,10.1002/ardp.202100467,P10275,,,,lung cancer cells,,,,MCF-7; PC-3; PC3,lung cancer cells
3162,10.1002/ardp.202100467,P10275,,,,lung cancer cells,,,,MCF-7; PC-3; PC3,lung cancer cells
3163,10.1002/ardp.202100467,P10275,,,,lung cancer cells,,,,MCF-7; PC-3; PC3,lung cancer cells
3164,10.1002/ardp.202100467,P10275,,,,lung cancer cells,,,,MCF-7; PC-3; PC3,lung cancer cells
3165,10.1002/ardp.202100467,P10275,,,,lung cancer cells,,,,MCF-7; PC-3; PC3,lung cancer cells
3166,10.1002/ardp.202100467,P10275,,,,lung cancer cells,,,,MCF-7; PC-3; PC3,lung cancer cells
3167,10.1002/ardp.202100467,P10275,,,,lung cancer cells,,,,MCF-7; PC-3; PC3,lung cancer cells
3168,10.1002/ardp.202100467,P10275,,,,lung cancer cells,,,,MCF-7; PC-3; PC3,lung cancer cells
3169,10.1002/ardp.202100467,P10275,,,,lung cancer cells,,,,MCF-7; PC-3; PC3,lung cancer cells
3170,10.1002/ardp.202100467,P10275,,,,lung cancer cells,,,,MCF-7; PC-3; PC3,lung cancer cells
3171,10.1002/ardp.202100467,P10275,A549,degradation reporter,24.0,lung cancer cells,,,,MCF-7; PC-3; PC3,A549
3172,10.1002/ardp.202100467,P10275,,,,lung cancer cells,,,,MCF-7; PC-3; PC3,lung cancer cells
3173,10.1016/j.chembiol.2021.04.018,O75533,K562,,,,proteomic analysis; apoptosis assay,,,,K562
3173,10.1016/j.chembiol.2021.04.018,O75533,K562,,,,proteomic analysis; apoptosis assay,,,,K562
3174,10.1038/s41375-019-0440-x,Q06187,RAMOS,other,24.0,,,,,HL-60; K562; Ramos,RAMOS
3174,10.1038/s41375-019-0440-x,Q06187,RAMOS,other,24.0,,,,,HL-60; K562; Ramos,RAMOS
3174,10.1038/s41375-019-0440-x,Q06187,RAMOS,other,24.0,,,,,HL-60; K562; Ramos,RAMOS
3174,10.1038/s41375-019-0440-x,Q06187,RAMOS,other,24.0,,,,,HL-60; K562; Ramos,RAMOS
3174,10.1038/s41375-019-0440-x,Q06187,RAMOS,other,24.0,,,,,HL-60; K562; Ramos,RAMOS
3174,10.1038/s41375-019-0440-x,Q06187,RAMOS,other,24.0,,,,,HL-60; K562; Ramos,RAMOS
3174,10.1039/d3md00216k,Q06187,RAMOS,other,24.0,,,,,HL-60; K562; Ramos,RAMOS
3175,10.1038/s41422-021-00533-6,Q06187,,,,,,,,HL-60; K562; Ramos,
3176,10.1038/s41422-021-00533-6,Q06187,,,,,,,,HL-60; K562; Ramos,
3177,10.1038/s41422-021-00533-6,Q06187,,,,,,,,HL-60; K562; Ramos,
3178,10.1038/s41422-021-00533-6,Q06187,,,,,,,,HL-60; K562; Ramos,
3179,10.1038/s41422-021-00533-6,Q06187,,,,,,,,HL-60; K562; Ramos,
3180,10.1038/s41422-021-00533-6,Q06187,,,,,,,,HL-60; K562; Ramos,
3181,10.1038/s41422-021-00533-6,Q06187,DOHH2,other,24.0,,,,,HL-60; K562; Ramos,DOHH2
3182,10.1038/s41422-021-00533-6,Q06187,,,,,,,,HL-60; K562; Ramos,
3183,10.1038/s41422-021-00533-6,Q06187,,,,,,,,HL-60; K562; Ramos,
3184,10.1038/s41422-021-00533-6,Q06187,,,,,,,,HL-60; K562; Ramos,
3185,10.1038/s41422-021-00533-6,Q06187,,,,,,,,HL-60; K562; Ramos,
3186,10.1038/s41422-021-00533-6,Q06187,,,,,,,,HL-60; K562; Ramos,
3187,10.1038/s41422-021-00533-6,Q06187,,,,,,,,HL-60; K562; Ramos,
3188,10.1038/s41422-021-00533-6,Q06187,,,,,,,,HL-60; K562; Ramos,
3189,10.1039/d1cc05715d,P00533,,other,,HCC4006,degradation reporter,,,,HCC4006
3190,10.1039/d2cc00272h,Q9BY41,,,,Jurkat,,,,HeLa,Jurkat
3191,10.1039/d2cc00272h,Q9BY41,,,,Jurkat,,,,HeLa,Jurkat
3192,10.1039/d2cc00272h,Q9BY41,Jurkat,other,24.0,Jurkat,,,,HeLa,Jurkat
3193,10.1039/d2cc00272h,Q9BY41,Jurkat,other,24.0,Jurkat,,,,HeLa,Jurkat
3193,10.1016/j.bioorg.2023.106546,Q9BY41,Jurkat,other,24.0,MDA-MB-231; Jurkat,flow cytometry; caspase 3/7 activity assay,,,HeLa,Jurkat
3194,10.3389/fncel.2022.801179,P10636,,,,FTD-patient induced pluripotent stem cells (iPSC)-derived neurons,tau degradation,,,,FTD-patient induced pluripotent stem cells (iPSC)-derived neurons
3195,10.3389/fncel.2022.801179,P10636,,,,FTD-patient induced pluripotent stem cells (iPSC)-derived neurons,tau degradation,,,,FTD-patient induced pluripotent stem cells (iPSC)-derived neurons
3196,10.3389/fncel.2022.801179,P10636,,,,FTD-patient induced pluripotent stem cells (iPSC)-derived neurons,tau degradation,,,,FTD-patient induced pluripotent stem cells (iPSC)-derived neurons
3197,10.3389/fncel.2022.801179,P10636,,,,FTD-patient induced pluripotent stem cells (iPSC)-derived neurons,tau degradation,,,,FTD-patient induced pluripotent stem cells (iPSC)-derived neurons
3198,10.3389/fncel.2022.801179,P10636,,,,FTD-patient induced pluripotent stem cells (iPSC)-derived neurons,tau degradation,,,,FTD-patient induced pluripotent stem cells (iPSC)-derived neurons
3199,10.3389/fncel.2022.801179,P10636,,,,FTD-patient induced pluripotent stem cells (iPSC)-derived neurons,tau degradation,,,,FTD-patient induced pluripotent stem cells (iPSC)-derived neurons
3200,10.3389/fncel.2022.801179,P10636,,,,FTD-patient induced pluripotent stem cells (iPSC)-derived neurons,tau degradation,,,,FTD-patient induced pluripotent stem cells (iPSC)-derived neurons
3201,10.3389/fncel.2022.801179,P10636,,,,FTD-patient induced pluripotent stem cells (iPSC)-derived neurons,tau degradation,,,,FTD-patient induced pluripotent stem cells (iPSC)-derived neurons
3202,10.3389/fncel.2022.801179,P10636,,,,FTD-patient induced pluripotent stem cells (iPSC)-derived neurons,tau degradation,,,,FTD-patient induced pluripotent stem cells (iPSC)-derived neurons
3203,10.3389/fncel.2022.801179,P10636,,,,FTD-patient induced pluripotent stem cells (iPSC)-derived neurons,tau degradation,,,,FTD-patient induced pluripotent stem cells (iPSC)-derived neurons
3204,10.3389/fncel.2022.801179,P10636,,,,FTD-patient induced pluripotent stem cells (iPSC)-derived neurons,tau degradation,,,,FTD-patient induced pluripotent stem cells (iPSC)-derived neurons
3205,10.3389/fncel.2022.801179,P10636,,,,FTD-patient induced pluripotent stem cells (iPSC)-derived neurons,tau degradation,,,,FTD-patient induced pluripotent stem cells (iPSC)-derived neurons
3206,10.3389/fchem.2021.674967,Q13133,,,,,,,,HEK293,
3206,10.3389/fchem.2021.674967,P55055,,,,,,,,HEK293; THP1,
3207,10.3389/fchem.2021.674967,Q13133,,,,,,,,HEK293,
3207,10.3389/fchem.2021.674967,P55055,,,,,,,,HEK293; THP1,
3208,10.3389/fchem.2021.674967,Q13133,,TR-FRET,,,,,,HEK293,
3208,10.3389/fchem.2021.674967,P55055,,TR-FRET,,,,,,HEK293; THP1,
3209,10.3389/fchem.2021.674967,Q13133,,,,,,,,HEK293,
3209,10.3389/fchem.2021.674967,P55055,,,,,,,,HEK293; THP1,
3210,10.3389/fchem.2021.674967,Q13133,,,,,,,,HEK293,
3210,10.3389/fchem.2021.674967,P55055,,,,,,,,HEK293; THP1,
3211,10.3389/fchem.2021.674967,Q13133,,,,,,,,HEK293,
3211,10.3389/fchem.2021.674967,P55055,,,,,,,,HEK293; THP1,
3212,10.3389/fchem.2021.674967,Q13133,,,,,,,,HEK293,
3212,10.3389/fchem.2021.674967,P55055,,,,,,,,HEK293; THP1,
3213,10.1038/s41467-021-27210-x,P10415,HEK293T,degradation reporter,16.0,BCL-xL/2-dependent leukemia cells,degradation reporter,,,HL-60; HeLa; Jurkat; PC3,HEK293T
3213,10.1038/s41467-021-27210-x,Q07817,HEK293T,degradation reporter,16.0,BCL-xL/2-dependent leukemia cells,degradation reporter,,,Jurkat,HEK293T
3214,10.1038/s41467-021-27210-x,P10415,HEK293T,degradation reporter,16.0,BCL-xL/2-dependent leukemia cells,degradation reporter,,,HL-60; HeLa; Jurkat; PC3,HEK293T
3214,10.1038/s41467-021-27210-x,Q07817,HEK293T,degradation reporter,16.0,BCL-xL/2-dependent leukemia cells,degradation reporter,,,Jurkat,HEK293T
3215,10.1038/s41467-021-27210-x,P10415,HEK293T,degradation reporter,16.0,BCL-xL/2-dependent leukemia cells,degradation reporter,,,HL-60; HeLa; Jurkat; PC3,HEK293T
3215,10.1038/s41467-021-27210-x,Q07817,HEK293T,degradation reporter,16.0,BCL-xL/2-dependent leukemia cells,degradation reporter,,,Jurkat,HEK293T
3216,10.1038/s41467-021-27210-x,P10415,HEK293T,degradation reporter,16.0,BCL-xL/2-dependent leukemia cells,degradation reporter,,,HL-60; HeLa; Jurkat; PC3,HEK293T
3216,10.1038/s41467-021-27210-x,Q07817,HEK293T,degradation reporter,16.0,BCL-xL/2-dependent leukemia cells,degradation reporter,,,Jurkat,HEK293T
3217,10.1038/s41467-021-27210-x,P10415,HEK293T,degradation reporter,16.0,BCL-xL/2-dependent leukemia cells,degradation reporter,,,HL-60; HeLa; Jurkat; PC3,HEK293T
3217,10.1038/s41467-021-27210-x,Q07817,HEK293T,degradation reporter,16.0,BCL-xL/2-dependent leukemia cells,degradation reporter,,,Jurkat,HEK293T
3218,10.1038/s41467-021-27210-x,P10415,293T,degradation reporter,16.0,BCL-xL/2-dependent leukemia cells,degradation reporter,,,HL-60; HeLa; Jurkat; PC3,293T
3218,10.1038/s41467-021-27210-x,Q07817,293T,degradation reporter,16.0,BCL-xL/2-dependent leukemia cells,degradation reporter,,,Jurkat,293T
3219,10.1038/s41467-021-27210-x,P10415,293T,degradation reporter,16.0,BCL-xL/2-dependent leukemia cells,degradation reporter,,,HL-60; HeLa; Jurkat; PC3,293T
3219,10.1038/s41467-021-27210-x,Q07817,293T,degradation reporter,16.0,BCL-xL/2-dependent leukemia cells,degradation reporter,,,Jurkat,293T
3220,10.1038/s41467-021-27210-x,P10415,,AlphaScreen,,BCL-xL/2-dependent leukemia cells,degradation reporter,,,HL-60; HeLa; Jurkat; PC3,BCL-xL/2-dependent leukemia cells
3220,10.1038/s41467-021-27210-x,Q07817,,AlphaScreen,,BCL-xL/2-dependent leukemia cells,degradation reporter,,,Jurkat,BCL-xL/2-dependent leukemia cells
3221,10.1038/s41467-021-27210-x,P10415,293T,degradation reporter,16.0,BCL-xL/2-dependent leukemia cells,degradation reporter,,,HL-60; HeLa; Jurkat; PC3,293T
3221,10.1038/s41467-021-27210-x,Q07817,293T,degradation reporter,16.0,BCL-xL/2-dependent leukemia cells,degradation reporter,,,Jurkat,293T
3222,10.3390/molecules26237241,Q13547,,other,,MM.1S,,,,HeLa,MM.1S
3222,10.3390/molecules26237241,O15379,,other,,MM.1S,,,,HEK293; HL60; HeLa,MM.1S
3222,10.3390/molecules26237241,Q9UBN7,,other,,MM.1S,,,,A549; HCT116; HEK293; HeLa,MM.1S
3223,10.3390/molecules26237241,Q13547,MM.1S,other,,MM.1S,,,,HeLa,MM.1S
3223,10.3390/molecules26237241,O15379,MM.1S,other,,MM.1S,,,,HEK293; HL60; HeLa,MM.1S
3223,10.3390/molecules26237241,Q9UBN7,MM.1S,other,,MM.1S,,,,A549; HCT116; HEK293; HeLa,MM.1S
3224,10.3390/molecules26237241,Q13547,,other,,MM.1S,,,,HeLa,MM.1S
3224,10.3390/molecules26237241,O15379,,other,,MM.1S,,,,HEK293; HL60; HeLa,MM.1S
3224,10.3390/molecules26237241,Q9UBN7,,other,,MM.1S,,,,A549; HCT116; HEK293; HeLa,MM.1S
3225,10.3390/molecules26237241,Q13547,,other,,MM.1S,,,,HeLa,MM.1S
3225,10.3390/molecules26237241,O15379,,other,,MM.1S,,,,HEK293; HL60; HeLa,MM.1S
3225,10.3390/molecules26237241,Q9UBN7,,other,,MM.1S,,,,A549; HCT116; HEK293; HeLa,MM.1S
3226,10.3390/molecules26237241,Q13547,MM.1S,,,MM.1S,,,,HeLa,MM.1S
3226,10.3390/molecules26237241,O15379,MM.1S,,,MM.1S,,,,HEK293; HL60; HeLa,MM.1S
3226,10.3390/molecules26237241,Q9UBN7,MM.1S,,,MM.1S,,,,A549; HCT116; HEK293; HeLa,MM.1S
3227,10.3390/molecules26237241,Q13547,MM.1S,,,MM.1S,,,,HeLa,MM.1S
3227,10.3390/molecules26237241,O15379,MM.1S,,,MM.1S,,,,HEK293; HL60; HeLa,MM.1S
3227,10.3390/molecules26237241,Q9UBN7,MM.1S,,,MM.1S,,,,A549; HCT116; HEK293; HeLa,MM.1S
3228,10.3390/molecules26237241,Q13547,,,,MM.1S,,,,HeLa,MM.1S
3228,10.3390/molecules26237241,O15379,,,,MM.1S,,,,HEK293; HL60; HeLa,MM.1S
3228,10.3390/molecules26237241,Q9UBN7,,,,MM.1S,,,,A549; HCT116; HEK293; HeLa,MM.1S
3229,10.3390/molecules26237241,Q13547,,other,,MM.1S,,,,HeLa,MM.1S
3229,10.3390/molecules26237241,O15379,,other,,MM.1S,,,,HEK293; HL60; HeLa,MM.1S
