caco2_wang,pampa_ncats,hia_hou,solubility_aqsoldb,pgp_broccatelli,lipophilicity_astrazeneca,clearance_hepatocyte_az
0.543258,0.518264,0.512742,0.152233,0.781485,0.620977,0.523407
0.518100,0.523404,0.464521,0.124174,0.786012,0.637302,0.493401
0.505820,0.478682,0.427565,0.153274,0.748024,0.604029,0.500602
0.541481,0.550610,0.500921,0.129735,0.768067,0.638955,0.504950
0.513292,0.502480,0.410654,0.137853,0.753603,0.631357,0.498307
0.491246,0.444126,0.410698,0.151757,0.744904,0.551742,0.494707
0.550667,0.546874,0.468543,0.120658,0.807472,0.664697,0.518872
0.496270,0.512551,0.426282,0.148067,0.739269,0.595842,0.484538
0.514148,0.534982,0.463295,0.127170,0.763910,0.614682,0.493487
0.503038,0.495226,0.386579,0.144620,0.799567,0.601007,0.534567
0.546246,0.549470,0.456053,0.126198,0.802185,0.674120,0.515183
0.545812,0.551563,0.483486,0.135154,0.786379,0.664658,0.509911
0.433467,0.378417,0.362587,0.200199,0.600273,0.465503,0.506724
0.557079,0.542797,0.448952,0.133850,0.793838,0.630758,0.515263
0.433053,0.452913,0.387284,0.152956,0.717388,0.542302,0.493311
0.562488,0.546634,0.459468,0.123723,0.770476,0.632012,0.504411
0.565291,0.559922,0.499638,0.138293,0.773733,0.634768,0.524765
0.346602,0.366855,0.319827,0.256748,0.460627,0.307448,0.492378
0.471832,0.438710,0.376903,0.152921,0.661274,0.505927,0.499008
0.547185,0.539698,0.477525,0.123384,0.787966,0.665563,0.520576
0.365549,0.373963,0.337310,0.172245,0.538381,0.387080,0.517987
0.494683,0.447729,0.393247,0.134604,0.721270,0.502232,0.508436
0.550667,0.546874,0.468543,0.120658,0.807472,0.664697,0.518872
0.523779,0.495815,0.399475,0.142337,0.762037,0.640174,0.546133
0.527198,0.497726,0.393685,0.139777,0.788936,0.641446,0.543608
0.500275,0.464880,0.364048,0.146377,0.735157,0.578290,0.494776
0.499629,0.447402,0.366432,0.150166,0.735784,0.581971,0.493156
0.539039,0.534592,0.390931,0.125396,0.817914,0.634631,0.505316
0.538006,0.529215,0.373328,0.110559,0.830907,0.604014,0.574641
0.545651,0.543888,0.392128,0.123528,0.826682,0.570169,0.562134
0.565352,0.522068,0.469883,0.143976,0.833532,0.666593,0.490589
0.521446,0.487299,0.428877,0.140246,0.834372,0.654181,0.483072
0.539998,0.497611,0.450901,0.139247,0.830261,0.681327,0.499616
0.538417,0.500441,0.441490,0.132169,0.807852,0.628523,0.485706
0.526017,0.507109,0.403935,0.094866,0.833218,0.664724,0.488368
0.547544,0.536923,0.418936,0.102394,0.847037,0.673110,0.518624
0.546575,0.583298,0.506116,0.098745,0.854353,0.706382,0.486724
0.535264,0.492056,0.458505,0.123527,0.839362,0.672983,0.478043
0.529917,0.480761,0.449447,0.123477,0.832961,0.650101,0.483181
0.529917,0.480761,0.449447,0.123477,0.832961,0.650101,0.483181
0.537992,0.484459,0.405919,0.118836,0.786493,0.596682,0.511484
0.550011,0.485464,0.415325,0.130105,0.792733,0.633865,0.474618
0.523381,0.477429,0.445067,0.140356,0.790505,0.609589,0.471937
0.561572,0.534826,0.511880,0.105381,0.807846,0.691235,0.487306
0.553136,0.540350,0.535693,0.121167,0.853241,0.692661,0.492024
0.533923,0.495959,0.430322,0.125707,0.815650,0.664113,0.465259
0.537860,0.494210,0.443258,0.112337,0.826922,0.674281,0.495233
0.530330,0.472573,0.393038,0.125509,0.786029,0.597759,0.497924
0.534805,0.472697,0.416548,0.111500,0.792187,0.605127,0.504487
0.555428,0.484519,0.401205,0.108885,0.790024,0.626785,0.511860
0.442934,0.461348,0.379982,0.133023,0.761618,0.602548,0.512230
0.447308,0.478123,0.379787,0.131084,0.752454,0.615058,0.532664
0.456608,0.457048,0.413012,0.136256,0.764463,0.566839,0.465512
0.456608,0.457048,0.413012,0.136256,0.764463,0.566839,0.465512
0.537510,0.476323,0.459474,0.115516,0.814747,0.672564,0.480192
0.527264,0.484416,0.447551,0.126052,0.837810,0.650731,0.474784
0.527264,0.484416,0.447551,0.126052,0.837810,0.650731,0.474784
0.504845,0.482109,0.431881,0.149694,0.771912,0.605317,0.456641
0.493786,0.477486,0.406788,0.135188,0.766107,0.613244,0.469669
0.518345,0.497817,0.381839,0.130733,0.699813,0.592769,0.517233
0.541966,0.487655,0.336458,0.141460,0.709569,0.611873,0.476306
0.511080,0.480098,0.378229,0.160441,0.713711,0.551140,0.503041
0.495849,0.482503,0.419350,0.141170,0.705238,0.590188,0.534187
0.546557,0.499115,0.337361,0.151412,0.711179,0.635685,0.484881
0.437236,0.401804,0.374704,0.180311,0.651869,0.513624,0.538011
0.529945,0.501803,0.405164,0.109235,0.776203,0.628890,0.520381
0.494994,0.461174,0.379049,0.129929,0.730790,0.553088,0.506562
0.544056,0.505783,0.352772,0.151868,0.711490,0.575176,0.475032
0.546557,0.499115,0.337361,0.151412,0.711179,0.635685,0.484881
0.519481,0.469030,0.330700,0.162087,0.684475,0.561539,0.505915
0.483341,0.435399,0.404654,0.141316,0.722983,0.600553,0.439794
0.569564,0.572581,0.457833,0.091578,0.790287,0.729909,0.503846
0.576285,0.574920,0.472670,0.087945,0.791986,0.719223,0.502037
0.562812,0.562592,0.465482,0.086607,0.788395,0.700797,0.506732
0.524028,0.498412,0.429035,0.103522,0.757765,0.667659,0.461112
0.539181,0.564957,0.456333,0.090850,0.813426,0.663364,0.519948
0.504080,0.543321,0.469934,0.135563,0.760125,0.577269,0.456303
0.525279,0.508862,0.415661,0.088792,0.785676,0.652688,0.469160
0.499737,0.496859,0.384274,0.116833,0.723353,0.557578,0.494430
0.532828,0.526186,0.420763,0.098251,0.789116,0.663058,0.461742
0.510997,0.520582,0.423673,0.093426,0.817572,0.692887,0.502455
0.519569,0.509196,0.450744,0.116483,0.831234,0.652328,0.461326
0.542511,0.519790,0.430091,0.096415,0.827784,0.687420,0.515405
0.515871,0.495737,0.412016,0.112021,0.765940,0.627971,0.504578
0.541891,0.542882,0.509931,0.110286,0.786027,0.619541,0.516843
0.527454,0.516112,0.472148,0.102364,0.785876,0.606280,0.496689
0.519791,0.494435,0.413631,0.122349,0.741315,0.603433,0.488101
0.527688,0.504132,0.408166,0.117103,0.763672,0.609686,0.493690
0.558368,0.563851,0.496654,0.109212,0.766818,0.633566,0.513542
0.538863,0.522823,0.460720,0.103279,0.767434,0.604304,0.488759
0.524897,0.489602,0.374937,0.113186,0.758254,0.570923,0.469264
0.507621,0.494284,0.410701,0.127250,0.716020,0.595508,0.469121
0.515797,0.485963,0.442990,0.135244,0.775904,0.599979,0.450848
0.521803,0.542536,0.508043,0.129132,0.779623,0.601679,0.435682
0.531292,0.538034,0.505098,0.114982,0.806871,0.663960,0.448673
0.534337,0.551243,0.509060,0.120837,0.778722,0.649814,0.440647
0.516327,0.508259,0.492205,0.116119,0.812208,0.645136,0.477582
0.514282,0.478908,0.407740,0.123587,0.776525,0.588104,0.456310
0.541865,0.531047,0.491227,0.106092,0.793276,0.646128,0.503461
0.523519,0.491721,0.393179,0.121011,0.763234,0.609440,0.483545
0.547541,0.548470,0.488645,0.107726,0.786812,0.664058,0.518127
0.513313,0.506587,0.472715,0.102901,0.784898,0.611375,0.495583
0.521497,0.509425,0.473297,0.101974,0.791094,0.649908,0.501183
0.522357,0.482681,0.406114,0.109682,0.758504,0.613183,0.481743
0.534796,0.493638,0.410170,0.104792,0.771264,0.636175,0.497624
0.529377,0.521423,0.460154,0.102504,0.765507,0.607583,0.488320
0.535155,0.519674,0.472117,0.102399,0.789285,0.646481,0.498749
0.515914,0.489023,0.375712,0.112531,0.755748,0.573471,0.467812
0.526508,0.492384,0.379075,0.110820,0.758457,0.587399,0.477161
0.535590,0.523462,0.511310,0.108893,0.787395,0.624717,0.500152
0.510310,0.481023,0.412628,0.121133,0.742306,0.606185,0.469422
0.545742,0.547695,0.497744,0.110416,0.765168,0.643068,0.512890
0.493814,0.461789,0.405839,0.101605,0.757340,0.701664,0.465221
0.520784,0.480813,0.441902,0.128077,0.781074,0.601524,0.459790
0.524347,0.512911,0.399525,0.092498,0.782576,0.633469,0.472443
0.509185,0.477939,0.367570,0.099820,0.770960,0.644930,0.503880
0.480312,0.522282,0.373603,0.120594,0.685479,0.533111,0.497571
0.536549,0.549832,0.433736,0.091601,0.818157,0.655629,0.470300
0.508970,0.567225,0.460333,0.091544,0.813940,0.685720,0.501102
0.525617,0.535947,0.482936,0.116101,0.818165,0.653892,0.436713
0.519887,0.559872,0.466937,0.133149,0.747846,0.628297,0.456732
0.517242,0.511409,0.438605,0.129655,0.754502,0.627385,0.437954
0.488244,0.506200,0.428079,0.147302,0.671584,0.619923,0.461543
0.504080,0.543321,0.469934,0.135563,0.760125,0.577269,0.456303
0.497604,0.503820,0.442709,0.134464,0.762483,0.592077,0.436965
0.489775,0.497232,0.435835,0.153609,0.721393,0.564936,0.466037
0.522053,0.551311,0.436245,0.105248,0.760370,0.610584,0.507968
0.520263,0.546866,0.445693,0.105597,0.821271,0.681162,0.515551
0.499737,0.496859,0.384274,0.116833,0.723353,0.557578,0.494430
0.524347,0.512911,0.399525,0.092498,0.782576,0.633469,0.472443
0.480312,0.522282,0.373603,0.120594,0.685479,0.533111,0.497571
0.508970,0.567225,0.460333,0.091544,0.813940,0.685720,0.501102
0.572205,0.622236,0.586240,0.086468,0.892480,0.726727,0.483502
0.381162,0.318329,0.365262,0.194208,0.698055,0.512953,0.516632
0.381162,0.318329,0.365262,0.194208,0.698055,0.512953,0.516632
0.431409,0.363793,0.337177,0.159693,0.732725,0.662708,0.550034
0.431409,0.363793,0.337177,0.159693,0.732725,0.662708,0.550034
0.413055,0.355548,0.360773,0.156508,0.741122,0.654985,0.506288
0.409901,0.343256,0.365238,0.173704,0.730070,0.635978,0.549665
0.409901,0.343256,0.365238,0.173704,0.730070,0.635978,0.549665
0.421721,0.357233,0.365712,0.131252,0.738768,0.649222,0.510675
0.421721,0.357233,0.365712,0.131252,0.738768,0.649222,0.510675
0.406286,0.349980,0.321135,0.146291,0.722866,0.680730,0.485278
0.406286,0.349980,0.321135,0.146291,0.722866,0.680730,0.485278
0.419014,0.366515,0.340222,0.163968,0.774466,0.673172,0.515844
0.419306,0.356438,0.344577,0.174932,0.752211,0.667595,0.553101
0.419306,0.356438,0.344577,0.174932,0.752211,0.667595,0.553101
0.433116,0.369892,0.347166,0.135563,0.778187,0.668510,0.523626
0.433116,0.369892,0.347166,0.135563,0.778187,0.668510,0.523626
0.432623,0.375737,0.336265,0.165209,0.742171,0.657008,0.529813
0.432623,0.375737,0.336265,0.165209,0.742171,0.657008,0.529813
0.427908,0.355365,0.342942,0.167601,0.732549,0.638852,0.543373
0.427908,0.355365,0.342942,0.167601,0.732549,0.638852,0.543373
0.416897,0.337645,0.328249,0.166059,0.762644,0.626529,0.510091
0.473314,0.419636,0.353019,0.128997,0.797528,0.722245,0.442643
0.402852,0.367536,0.335867,0.181660,0.778432,0.615200,0.459221
0.402852,0.367536,0.335867,0.181660,0.778432,0.615200,0.459221
0.355261,0.393430,0.332237,0.091402,0.793271,0.502201,0.478994
0.346013,0.310272,0.273051,0.232107,0.776504,0.531915,0.403654
0.347542,0.312255,0.273709,0.231964,0.777384,0.536724,0.404919
0.353853,0.418725,0.360378,0.107355,0.784020,0.575840,0.494941
0.431557,0.365775,0.332584,0.120338,0.808352,0.622072,0.525547
0.365282,0.374408,0.343948,0.098151,0.707330,0.522910,0.455251
0.334203,0.313493,0.329199,0.127516,0.643082,0.582994,0.479297
0.350870,0.335445,0.318911,0.125698,0.692841,0.534081,0.485717
0.319941,0.362284,0.303051,0.114816,0.635287,0.460379,0.453458
0.416945,0.368244,0.324964,0.162966,0.739973,0.561592,0.571891
0.424526,0.365448,0.322585,0.167937,0.793136,0.539504,0.603189
0.362401,0.350678,0.306658,0.173541,0.618020,0.506588,0.495216
0.327835,0.343083,0.302098,0.177066,0.685378,0.551586,0.560257
0.347129,0.343201,0.308635,0.169489,0.642400,0.557862,0.515581
0.349904,0.346057,0.297519,0.115635,0.773217,0.555622,0.571150
0.342344,0.308663,0.313451,0.118619,0.798846,0.617546,0.600859
0.364481,0.373211,0.316150,0.116101,0.707369,0.526879,0.489035
0.373536,0.355449,0.303578,0.105027,0.777055,0.609067,0.568777
0.400061,0.414576,0.304354,0.089761,0.806636,0.637226,0.557847
0.363712,0.328971,0.328099,0.209918,0.712988,0.554180,0.475558
0.522193,0.463713,0.419236,0.103326,0.779067,0.551966,0.478761
0.528406,0.543209,0.433786,0.097628,0.854535,0.622846,0.553615
0.412301,0.460767,0.378650,0.116662,0.629210,0.548421,0.548869
0.539417,0.545126,0.427667,0.096612,0.854506,0.631490,0.552165
0.546563,0.546461,0.448067,0.107615,0.739686,0.595783,0.501267
0.552982,0.551386,0.445709,0.103214,0.739448,0.600970,0.509329
0.526634,0.525840,0.432178,0.118017,0.757349,0.629171,0.575631
0.540356,0.617694,0.551683,0.115762,0.838590,0.657367,0.521733
0.482783,0.509692,0.425832,0.152027,0.709547,0.581643,0.531111
0.492976,0.465411,0.399402,0.133014,0.738119,0.527517,0.478587
0.542526,0.596179,0.545228,0.098644,0.828575,0.631272,0.495033
0.557598,0.605000,0.555663,0.095267,0.828477,0.657736,0.498078
0.531739,0.560631,0.545392,0.083632,0.841092,0.715043,0.460095
0.532755,0.595917,0.562398,0.082836,0.860182,0.700770,0.530902
0.538255,0.498854,0.441355,0.100164,0.817150,0.627335,0.499896
0.526219,0.565312,0.531771,0.093120,0.842880,0.701475,0.461917
0.520352,0.563022,0.436976,0.111001,0.810391,0.626352,0.493811
0.508326,0.501014,0.462518,0.103816,0.792623,0.610642,0.438144
0.515575,0.530393,0.465429,0.108725,0.799181,0.586638,0.453758
0.516907,0.517765,0.439773,0.121439,0.764580,0.553348,0.484835
0.527810,0.592896,0.531266,0.099975,0.852976,0.662901,0.483835
0.525450,0.549372,0.465087,0.135352,0.827216,0.628704,0.511161
0.532043,0.581118,0.535889,0.102618,0.845379,0.692134,0.481946
0.530278,0.593865,0.449525,0.109828,0.881063,0.737959,0.589756
0.531252,0.613331,0.532290,0.106713,0.854790,0.669182,0.511391
0.530557,0.584659,0.544737,0.094213,0.859182,0.738515,0.482866
0.533204,0.576449,0.450554,0.116391,0.813204,0.620420,0.505502
0.483880,0.512398,0.430050,0.134962,0.737496,0.596358,0.528489
0.534200,0.589254,0.528970,0.105764,0.847129,0.693595,0.476123
0.534200,0.589254,0.528970,0.105764,0.847129,0.693595,0.476123
0.547851,0.607811,0.536410,0.103562,0.857339,0.670441,0.528268
0.500434,0.471622,0.428569,0.125329,0.752743,0.517783,0.460110
0.511837,0.456999,0.405569,0.108720,0.751591,0.563852,0.444885
0.539484,0.532790,0.437511,0.109603,0.754029,0.620752,0.534382
0.580830,0.604254,0.589520,0.099247,0.822136,0.652599,0.487901
0.578138,0.615651,0.553583,0.094356,0.823548,0.659835,0.489427
0.542324,0.503104,0.471191,0.117434,0.759409,0.556133,0.419077
0.539381,0.526181,0.449506,0.134302,0.737980,0.481479,0.460347
0.558200,0.621797,0.550011,0.123072,0.837254,0.604791,0.484154
0.561265,0.578456,0.445963,0.122508,0.730586,0.540275,0.530788
0.554224,0.590518,0.451420,0.135274,0.724689,0.577149,0.499631
0.601030,0.637403,0.573103,0.082714,0.840298,0.717666,0.463687
0.603987,0.613891,0.570399,0.079800,0.826690,0.731675,0.479292
0.600288,0.649009,0.565174,0.080455,0.833815,0.698643,0.497690
0.592765,0.619504,0.562328,0.083546,0.836130,0.719074,0.486532
0.609905,0.638624,0.576871,0.088270,0.808754,0.683271,0.513021
0.593587,0.613951,0.567263,0.095087,0.808560,0.680601,0.527884
0.593233,0.655832,0.568671,0.083819,0.839914,0.714512,0.520592
0.544817,0.572327,0.522334,0.110012,0.837342,0.674623,0.474867
0.593071,0.613623,0.573715,0.077626,0.826089,0.673962,0.497296
0.491823,0.511631,0.373991,0.138410,0.678709,0.521007,0.506650
0.490996,0.567646,0.414968,0.111722,0.747634,0.546221,0.517444
0.535917,0.612668,0.529048,0.108695,0.855158,0.665956,0.506477
0.551844,0.580457,0.490272,0.095060,0.768689,0.657927,0.493318
0.552849,0.593441,0.541611,0.092342,0.783226,0.686817,0.494685
0.559757,0.583640,0.491858,0.090560,0.770499,0.666460,0.504350
0.542972,0.577207,0.441836,0.097456,0.794359,0.719232,0.508149
0.533699,0.571517,0.539944,0.090063,0.805109,0.732396,0.527040
0.550115,0.581453,0.464530,0.100191,0.764136,0.704119,0.528235
0.521988,0.564670,0.435871,0.103622,0.750816,0.643767,0.503399
0.512539,0.574120,0.528781,0.088546,0.849878,0.675774,0.491186
0.508555,0.577510,0.552373,0.095652,0.833662,0.663069,0.502648
0.513166,0.580525,0.472804,0.108172,0.785397,0.648979,0.519776
0.516930,0.563902,0.453692,0.104745,0.747742,0.655187,0.499499
0.480881,0.526904,0.427580,0.125619,0.691133,0.578462,0.499253
0.510343,0.575587,0.524274,0.084943,0.848884,0.721950,0.496586
0.507526,0.562486,0.544530,0.091049,0.839485,0.710968,0.525908
0.530210,0.597219,0.442356,0.108900,0.829450,0.657268,0.530060
0.535278,0.591453,0.441482,0.101918,0.813094,0.651244,0.495816
0.475969,0.483756,0.410946,0.138106,0.737974,0.577447,0.488553
0.473971,0.543879,0.410532,0.137775,0.733197,0.571482,0.510904
0.526339,0.584701,0.526815,0.081745,0.877755,0.738571,0.505731
0.527505,0.579770,0.439548,0.098716,0.847710,0.706411,0.543785
0.530285,0.574260,0.434638,0.094154,0.832095,0.711334,0.509874
0.520579,0.545645,0.538999,0.090396,0.835687,0.726520,0.503280
0.524599,0.589101,0.542215,0.091705,0.863228,0.739801,0.524788
0.530776,0.582350,0.457867,0.104298,0.822916,0.690169,0.536676
0.531310,0.573310,0.448164,0.101980,0.797270,0.700840,0.521319
0.550879,0.596789,0.561938,0.089205,0.852206,0.720626,0.487764
0.498919,0.478790,0.431282,0.120354,0.749050,0.598961,0.484869
0.462704,0.447510,0.407357,0.133917,0.716346,0.540927,0.454068
0.495273,0.525166,0.430797,0.120703,0.756004,0.594543,0.509030
0.453019,0.479667,0.385169,0.133658,0.711881,0.548869,0.481568
0.551662,0.604794,0.573361,0.099709,0.845541,0.675568,0.478673
0.500403,0.477592,0.424210,0.117681,0.750899,0.605291,0.487591
0.509379,0.523041,0.487449,0.099102,0.791732,0.662848,0.466183
0.507680,0.557734,0.485037,0.099587,0.813679,0.666271,0.477568
0.496618,0.525428,0.424263,0.118484,0.759069,0.598300,0.512648
0.503423,0.519323,0.426373,0.109295,0.739543,0.595057,0.479298
0.486506,0.478949,0.424225,0.128759,0.739058,0.586388,0.496541
0.484655,0.480050,0.420521,0.121000,0.725677,0.575734,0.463839
0.443583,0.445678,0.400432,0.141984,0.649889,0.537505,0.452529
0.504968,0.523808,0.498863,0.108110,0.751629,0.610121,0.474507
0.502168,0.564276,0.495088,0.107103,0.779306,0.621637,0.495238
0.481548,0.536258,0.427471,0.131321,0.731818,0.577219,0.523876
0.484025,0.526256,0.430771,0.122341,0.703255,0.574639,0.491704
0.434489,0.488019,0.379126,0.143627,0.635831,0.533295,0.481465
0.544856,0.573555,0.492608,0.104514,0.713213,0.679162,0.505002
0.558213,0.632426,0.467026,0.083413,0.804045,0.722546,0.504649
0.557355,0.629148,0.491241,0.080013,0.808963,0.725892,0.496905
0.518947,0.565541,0.477477,0.107931,0.786783,0.647958,0.485097
0.547713,0.523927,0.511070,0.090589,0.827972,0.689922,0.500890
0.517812,0.542862,0.426557,0.104850,0.740148,0.664629,0.495241
0.517812,0.542862,0.426557,0.104850,0.740148,0.664629,0.495241
0.458976,0.495584,0.379845,0.113819,0.717208,0.610635,0.492480
0.525739,0.491757,0.451905,0.099391,0.793414,0.610178,0.452882
0.508926,0.491001,0.444049,0.120491,0.791910,0.576596,0.469557
0.508926,0.491001,0.444049,0.120491,0.791910,0.576596,0.469557
0.577746,0.615365,0.470285,0.098676,0.781668,0.690578,0.482587
0.577746,0.615365,0.470285,0.098676,0.781668,0.690578,0.482587
0.541556,0.564480,0.440266,0.102954,0.718451,0.624138,0.476097
0.545624,0.564604,0.478840,0.098773,0.752042,0.720328,0.493603
0.539228,0.548195,0.437910,0.110517,0.707313,0.647184,0.504410
0.539228,0.548195,0.437910,0.110517,0.707313,0.647184,0.504410
0.476538,0.496228,0.392505,0.129675,0.661904,0.617503,0.493622
0.500232,0.526177,0.431898,0.101739,0.734728,0.670061,0.483806
0.551070,0.574506,0.436364,0.090179,0.793103,0.703894,0.481747
0.551629,0.566238,0.425434,0.104535,0.734101,0.640433,0.496295
0.551629,0.566238,0.425434,0.104535,0.734101,0.640433,0.496295
0.546492,0.582470,0.475041,0.096984,0.771558,0.654467,0.465902
0.539901,0.586249,0.486150,0.102320,0.735332,0.598536,0.483714
0.554639,0.571414,0.496521,0.106969,0.730474,0.624151,0.468405
0.531540,0.568817,0.434636,0.121674,0.690363,0.561997,0.484898
0.515771,0.544230,0.486486,0.093716,0.711824,0.664636,0.469813
0.496507,0.509841,0.408401,0.109121,0.694539,0.605712,0.482156
0.496507,0.509841,0.408401,0.109121,0.694539,0.605712,0.482156
0.517636,0.562760,0.469559,0.093150,0.801144,0.715605,0.477576
0.525220,0.551548,0.481107,0.095000,0.799023,0.729883,0.470817
0.517812,0.542862,0.426557,0.104850,0.740148,0.664629,0.495241
0.517812,0.542862,0.426557,0.104850,0.740148,0.664629,0.495241
0.458976,0.495584,0.379845,0.113819,0.717208,0.610635,0.492480
0.514814,0.566156,0.485697,0.097099,0.748436,0.674401,0.515863
0.505330,0.552718,0.433866,0.115126,0.727138,0.616226,0.518798
0.505330,0.552718,0.433866,0.115126,0.727138,0.616226,0.518798
0.440581,0.499652,0.385475,0.127819,0.644160,0.594294,0.514987
0.548845,0.566254,0.428818,0.098022,0.813241,0.662382,0.455556
0.556370,0.527790,0.462622,0.101612,0.786248,0.634717,0.441823
0.539489,0.490554,0.430039,0.111895,0.739510,0.591242,0.451952
0.519915,0.483088,0.402894,0.107960,0.724849,0.583935,0.475057
0.480497,0.452779,0.379969,0.123915,0.688572,0.583601,0.481633
